"","cluster1","cluster2","cluster4","cluster5"
"CGGA_678",0.317710079577643,0.0417859321482157,0.221519867299738,0.0399471633086905
"CGGA_679",0.764094482279483,0.530978918779623,0.512294534816809,0.636483048778492
"CGGA_680",-0.190359102587984,-0.327145369115914,-0.238589968972576,0.0828308776775379
"CGGA_700",-0.447061107423988,0.0427173809188794,0.0974975790481731,0.551667272128746
"CGGA_727",0.447220939177789,0.498952623726082,0.522853849052633,0.600800065340137
"CGGA_731",0.779419731137658,-0.384796288235833,0.362217682171569,0.555293310399511
"CGGA_732",0.473254901488008,-0.16715899689215,0.0325525694928946,0.315972197130116
"CGGA_766",-0.145641443756565,-0.256088715250526,-0.466049358470849,-0.120933092410047
"CGGA_773",0.35858175678967,-0.0247809425548212,0.473498548275482,0.515048556741894
"CGGA_782",0.732517291367456,-0.160459429932446,0.405581011874668,0.556669435338726
"CGGA_789",0.771610527822172,0.136693958780937,0.459787049443481,0.282292468661027
"CGGA_791",0.394540492691506,0.225765137269417,0.442750529668929,0.600057259600024
"CGGA_796",0.3264339713431,-0.321640468424071,0.262301054429393,0.32073416988699
"CGGA_802",0.637161983298902,0.359880655257724,0.51166110427619,0.649797403509109
"CGGA_804",0.493133847318839,0.139080143565783,0.444177046554764,0.716803262601577
"CGGA_807",-0.726282114070028,-0.685438088013557,-0.475090233121989,-0.528229425199553
"CGGA_808",0.723362406383317,0.402781334217249,0.562719664017409,0.676173539609782
"CGGA_837",0.726254587385632,-0.223027022466388,0.0538904970735783,-0.155253904220742
"CGGA_842",0.856480885892987,-0.23951759070858,0.237477459895661,0.223053574562511
"CGGA_848",0.756747838448362,0.370732226535478,0.581339990377281,0.626107282374859
"CGGA_850",0.706726528328588,-0.657355063683187,0.0289168503262975,0.301261945623655
"CGGA_859",0.738568550811142,0.132237983461029,0.458040697087414,0.405102890516971
"CGGA_871",-0.409815852483111,-0.529116238129454,-0.443629185968659,0.0908816776922985
"CGGA_876",0.856543317788803,0.57429037455524,0.65111252988985,0.658483737944673
"CGGA_878",0.829265310158912,-0.17793643631134,0.348566431555086,0.43830728962225
"CGGA_902",0.51446134751596,-0.330775432550491,-0.157327460375636,-0.163307703719527
"CGGA_D02",0.560406631295209,-0.50522426490073,-0.355364801235058,-0.0709122464384012
"CGGA_D03",0.713504534553133,-0.150724408436872,0.372304689387686,0.162939139587328
"CGGA_D06",-0.243373754229089,-0.236792858030381,-0.193165764277966,-0.483202120602564
"CGGA_D09",-0.104044189655617,-0.66168566938301,-0.527923496483687,-0.541541771839821
"CGGA_D11",0.585769969948385,0.57662923432567,0.553425482937132,0.479550665326834
"CGGA_D16",0.757715615091374,0.747172694055902,0.737201095101196,0.689327371749808
"CGGA_D18",0.450388598265457,-0.346736365832572,-0.131843846435066,-0.0682728915903058
"CGGA_D26",0.637960509092158,-0.36096085537643,-0.0281094436908173,-0.443383036787887
"CGGA_D32",0.782409551504216,0.0732076086601442,0.360498636286341,0.182115224159576
"CGGA_D35",0.824881334308727,0.373876361055781,0.615901676305388,0.379402609504773
"CGGA_D36",0.775958637311708,-0.199922806445054,0.174006228764812,-0.130833982348769
"CGGA_D37",0.601532293154197,-0.298080094116543,-0.203909148516827,-0.051707898515006
"CGGA_D44",-0.192047218642322,-0.0214321954676241,-0.291432703531675,-0.297682987243475
"CGGA_D51",0.578649248781756,0.248914625048254,0.405369102877561,0.301971415600228
"CGGA_D57",0.636184142857526,-0.350162381132877,-0.129025489829168,0.0887801049478475
"CGGA_D58",0.407421612239732,0.414261350556679,0.522353061348611,0.338793517925411
"CGGA_342",0.801746753201699,-0.164457842194867,0.490582433585018,0.433638559509275
"CGGA_719",0.570233648472652,0.436011297097038,0.421039399469284,0.305576409341701
"CGGA_J030",-0.670535845066109,-0.142379637141877,0.0216408731587854,0.303368379340568
"CGGA_J130",0.350711611005728,-0.473784209399411,-0.083796229569872,0.0580466700682104
"CGGA_1005",-0.591296864381938,-0.451086131405275,-0.209831838834253,0.123464106367798
"CGGA_1013",-0.308261277427509,0.283760754856892,0.441403619731687,-0.107375712979678
"CGGA_1020",-0.0996142699804966,0.584959805570802,0.486210553781468,0.512836900523582
"CGGA_1027",0.17330625745581,-0.571624716660958,-0.330553856592718,-0.330924864548526
"CGGA_1031",-0.400445866604043,-0.0859033134984674,0.212259032075335,0.371295260438827
"CGGA_1046",-0.577284868171606,-0.175300307916087,0.215401423610538,0.452584299926535
"CGGA_1050",-0.6415962633284,-0.489216971119527,-0.141488760413918,0.127830611028123
"CGGA_1060",-0.0593545230368158,-0.21927248972947,-0.353733721451965,-0.120321241935358
"CGGA_1061",-0.603271284044071,-0.132258090565832,0.0467239571327351,0.453858299840466
"CGGA_1068",0.651804090634614,0.509812992207675,0.460083318775802,0.599652319004121
"CGGA_1094",-0.293031218577421,-0.394829292220637,-0.407009623101541,0.371645679617639
"CGGA_1105",0.710038062673732,0.458320343048907,0.497147812702948,0.412467720976197
"CGGA_1113",-0.458016058904188,-0.453826422526282,-0.424219930976203,-0.293016907459973
"CGGA_1129",-0.123612603215572,0.40253444034959,-0.220845764323486,-0.418669766148371
"CGGA_1136",0.51051430226166,0.32484065940558,0.462425849641091,0.674628901564603
"CGGA_1146",-0.322180417933457,-0.245610820474674,-0.0715613076827711,0.220147507678029
"CGGA_1160",0.688993435434695,0.0534892136216203,0.24457716930456,0.144384121848812
"CGGA_1170",-0.127205846623909,-0.153660272335053,-0.0337741902889882,0.0370687971893253
"CGGA_1175",0.371738862150012,-0.143823934736119,0.041746541130655,0.199181458577465
"CGGA_1189",-0.575728457101547,-0.0445527714114455,-0.17117447317681,0.263687172828529
"CGGA_1190",-0.644567198821094,-0.502011316186625,-0.580607751221323,-0.423792027839208
"CGGA_1215",0.590561171193727,0.482286342597519,0.560243986506584,0.646244134732193
"CGGA_1219",-0.136887981969744,0.0803555910837547,0.0423677894079353,-0.125959007988995
"CGGA_1227",0.307342131703929,-0.555282838571309,-0.422766047488272,0.0831511578826224
"CGGA_1231",0.332553720059393,-0.260445253468405,-0.361894791184591,-0.366511117479309
"CGGA_1287",0.49849796734467,-0.0695094956578102,0.167820487319312,0.617669305996491
"CGGA_1307",0.475245370264348,-0.102141084953793,0.323031733458127,0.601975266794412
"CGGA_1314",0.453177104146277,0.324659668806789,0.314566785440868,-0.0686046419225637
"CGGA_1322",-0.599494376298055,0.215185882830026,0.125034557482493,0.266083874206681
"CGGA_1324",0.2439656431641,-0.360693926017791,0.0348925874253808,-0.13653587759366
"CGGA_1329",-0.148826267425496,-0.1871501004941,-0.00909078400535396,-0.0242413693236407
"CGGA_1330",0.479630405834907,-0.0488643131412914,0.0562299371971839,0.357143627994444
"CGGA_1374",0.15436663634346,-0.342562970753806,0.0221269866996017,0.0358174817640245
"CGGA_1375",-0.443264821793237,-0.501881261055032,-0.551440991200505,-0.609772336653107
"CGGA_1381",-0.265682440275716,-0.659454892211163,-0.436238854436352,-0.530326421078905
"CGGA_1384",-0.118002235004755,-0.568777764037937,-0.116414324447196,0.0317848628506203
"CGGA_1388",0.59293685399535,0.242528675429604,0.514525449307909,0.686729195273567
"CGGA_1394",-0.380411942797004,-0.2477529805022,-0.181207804110848,0.0998594375666469
"CGGA_1406",0.601292972176565,0.398760727264538,0.543580058359357,0.773780646268319
"CGGA_1409",-0.385395480449519,0.573268646576686,0.508535348736849,0.171625324438069
"CGGA_1412",0.572091143777183,-0.0999315265911717,0.283229236769168,0.549239631745905
"CGGA_171",-0.591913705339309,-0.700998156343751,-0.353749123744081,-0.424630015713444
"CGGA_236",-0.0378955156849597,-0.5056352143202,-0.346539651632877,-0.182329881715807
"CGGA_241",-0.0179619619553965,0.4773320254468,0.465276542466286,0.295087161974136
"CGGA_245",0.72633432407464,0.617762698271242,0.595634469415127,0.503221135580245
"CGGA_251",-0.51228248302575,-0.282166693447399,0.179711788518329,-0.232570011880017
"CGGA_252",-0.45130846710482,0.20398502412625,0.192885395313827,0.61008083363319
"CGGA_254",-0.509671391919401,-0.329661915406048,0.268197005550677,0.312772081100822
"CGGA_256",0.185587168824242,0.0871004518566824,0.514033109785567,0.71735164542825
"CGGA_261",-0.666236110285356,-0.289606467095254,0.105139010305946,0.0753177427080511
"CGGA_267",-0.725012673458315,-0.630428313669308,-0.520907200038608,-0.0116390348167663
"CGGA_273",-0.394367710580708,0.392394002179073,0.393378909814177,0.330644651340856
"CGGA_283",-0.367909870601923,0.119590557117164,0.228436146648379,0.321233540867249
"CGGA_300",-0.638262463189903,-0.547306610333408,-0.177934588916075,-0.357159314467823
"CGGA_314",-0.434619265218069,-0.0192242608859791,0.11981220059162,0.63769502805183
"CGGA_333",0.160548925920697,-0.0756243492991632,0.249438550464501,0.500716693626815
"CGGA_337",0.48308691444138,-0.27583337031657,0.132609310815068,0.357902025722945
"CGGA_374",0.185046117076949,-0.454066978353591,-0.406458117619376,-0.341149093441375
"CGGA_400",0.663196656868424,-0.467287059605204,-0.121652709808911,0.404625927255877
"CGGA_431",-0.414713588095206,-0.44160544025502,-0.518320808296261,-0.452214909640507
"CGGA_446",-0.45301670026739,-0.651427319641717,-0.486305677011304,-0.0691137236089301
"CGGA_458",0.00127115287680757,-0.0491379659005449,0.30928427376397,0.593184363016057
"CGGA_479",-0.0401300334712582,-0.39265290591959,-0.105607922087343,0.128752621815448
"CGGA_485",-0.0382944095131734,-0.567723024211117,-0.0643523252284691,0.432137717164018
"CGGA_490",-0.552634360084843,-0.0257048448214564,0.430561925386387,0.408466067823004
"CGGA_491",-0.0161724498393239,-0.100947236451131,0.271230367975498,0.460134729113761
"CGGA_501",-0.13064615342156,-0.228006571021103,0.0566216506076146,0.414047590519953
"CGGA_502",-0.0596732086773077,0.185032166777138,0.335486054273816,0.669076321040555
"CGGA_510",0.0939205848347267,-0.532721388089986,-0.0562510001976365,0.518817767541464
"CGGA_538",-0.671152641887866,-0.376567275183854,-0.307234356761675,0.1876525259036
"CGGA_543",-0.624964286182096,-0.479065649406316,-0.221641310062545,-0.280468865097696
"CGGA_545",0.519493559442829,0.102386120770678,0.298096443512597,0.625554046755755
"CGGA_551",-0.603503870164202,-0.511526561954053,-0.356992250931218,0.213311975213587
"CGGA_560",-0.617082246507947,-0.558729757066962,-0.587429300817681,-0.356422254315619
"CGGA_580",-0.50222635047391,-0.267551221628621,0.161790907611122,0.12968463980675
"CGGA_591",0.232256705073587,0.0797985786353715,0.480573356092771,0.437145244127671
"CGGA_598",-0.59089098639528,-0.294671792590512,-0.153496347219429,0.317728863757552
"CGGA_601",-0.618085504331395,-0.545474669832159,-0.455208060567503,-0.228974327213536
"CGGA_603",0.715188757233696,0.387474040195561,0.521095122313119,0.699745809007907
"CGGA_605",0.649829483441686,0.576811974790113,0.596803117102647,0.628373872445632
"CGGA_607",-0.276948030116732,-0.118989935184481,-0.0242124385351227,0.653052711178135
"CGGA_632",0.322980252974847,-0.240571606002587,-0.227855977152358,-0.503680002602059
"CGGA_635",-0.102072668131993,-0.404563846389313,-0.194212759183302,0.347297586580349
"CGGA_641",-0.577828918577346,-0.310571609999595,-0.389416712671669,-0.216491004368498
"CGGA_642",-0.571726541400532,-0.111045748033844,0.319205938796418,0.249617317189711
"CGGA_655",-0.102039174161975,0.266828297913207,0.243253040984558,0.469328648669379
"CGGA_662",-0.448791082862782,-0.459102359332358,0.0693908085298287,0.435756081578337
"CGGA_666",-0.460213647641492,-0.64425416054008,-0.406431087136004,-0.25553876106466
"CGGA_671",-0.681707176386838,-0.372892567309119,-0.215270147395534,0.193127464615861
"CGGA_675",-0.456794558827617,-0.512509920405261,-0.0306271144380167,0.215076997233753
"CGGA_685",-0.583465199585977,0.0478761499569633,0.0195590899181016,0.482744227134169
"CGGA_689",0.0546127981930689,-0.490849750205503,-0.494794820427355,-0.335144709573508
"CGGA_694",0.749666795083522,0.392321945762873,0.626417543385211,0.516438380565114
"CGGA_698",-0.378703645119475,0.309569137415652,0.37363584240547,0.746877019815462
"CGGA_704",-0.376803848653781,-0.330253543217239,0.0318499365210304,0.422968172419526
"CGGA_710",0.71288690710489,0.589931593572294,0.633797284578657,0.714488864101714
"CGGA_715",-0.627646679760183,-0.610047975069744,-0.375277211364245,-0.151988804778484
"CGGA_725",-0.338932897173682,-0.626761714541051,-0.359452897153948,0.101707100923757
"CGGA_747",-0.0606319661385081,-0.32494522641448,-0.370112123069233,-0.419939553889784
"CGGA_752",0.391497372760399,0.272754830449231,0.468472490971343,0.654803675283184
"CGGA_757",-0.581339130281726,0.432742266756438,0.477662701565123,0.400323340799675
"CGGA_760",-0.469561436237887,0.144407640489537,0.485429712235968,0.440378078770175
"CGGA_761",0.289881154876967,0.0386213805357525,0.175774797415141,0.333263861294435
"CGGA_762",-0.625528490635765,-0.177314953985944,-0.000727808044136857,0.28262105307447
"CGGA_785",-0.311464514553111,0.453018310393809,0.590505004560094,0.569200364375197
"CGGA_812",0.607317543488367,0.462987920933444,0.693099132067854,0.689804087743067
"CGGA_815",0.511166275138969,0.197839371213465,0.226209605757258,0.571680132307873
"CGGA_818",0.0781356237129597,-0.100834279885176,0.214042284218251,0.235341356969888
"CGGA_822",-0.519737645577162,0.0978190257293724,-0.0640258924594436,-0.0450127479013769
"CGGA_834",0.768544894231215,0.12856832947494,0.163207941213304,0.481770524472148
"CGGA_835",-0.285334612295383,-0.148437945481797,0.320690687988213,0.14049505277655
"CGGA_838",-0.704268990812961,-0.350800262969312,0.0269116768197686,0.0504247474188226
"CGGA_843",-0.5789027814845,-0.134468533409705,-0.217041431153499,0.29633414775428
"CGGA_856",-0.625096030360164,-0.537856873665435,-0.419254672507315,-0.521936780279192
"CGGA_858",-0.713006492350118,-0.592922193775076,-0.303015617798734,-0.101113619246914
"CGGA_864",0.415640695660759,-0.0850477668974497,0.287318749094236,0.620929219000796
"CGGA_884",-0.491750055446408,-0.577888371078517,-0.400873629965708,0.194236242016073
"CGGA_892",-0.416129143496913,-0.415772638350639,-0.273794222816125,0.113682769554881
"CGGA_893",-0.739735819610759,-0.0608865670926955,0.383197383718084,0.373550120788306
"CGGA_898",-0.640497124071964,-0.543780281501142,-0.126720808889433,-0.216410005616338
"CGGA_899",0.247970394856556,0.190925077009562,0.0496274190378734,0.321451753118635
"CGGA_904",-0.282013093378396,-0.370380200168137,-0.494363882170892,-0.350939227975121
"CGGA_905",0.431268585262641,0.127703438119176,0.37493992127707,0.547069917158871
"CGGA_908",-0.318703869617368,0.208845060881392,0.385629912036859,0.598910674715429
"CGGA_909",-0.588377600403361,-0.456948463376707,-0.347665180606766,-0.000369786405906708
"CGGA_D04",-0.685252241626392,-0.651732725397961,-0.00566705331753442,0.00635825034324422
"CGGA_D07",-0.66515475364109,-0.517565039470447,-0.397094100772708,-0.55147549998917
"CGGA_D14",-0.250639735668976,0.302893677882194,0.459870920590658,0.195245037699956
"CGGA_D15",-0.832662106046203,-0.0925109858757421,-0.429673272926308,-0.149961237411442
"CGGA_D20",-0.695305486771498,-0.561677321720028,-0.254680572726976,-0.4130968374159
"CGGA_D21",0.541658126841187,-0.287381880667194,0.24661595549485,0.233807792210635
"CGGA_D24",0.329279981608347,-0.674078818824155,-0.254734105518432,-0.0638907785452436
"CGGA_D27",-0.526022355747876,-0.370458239094343,-0.362312184158538,-0.289163310107893
"CGGA_D29",-0.674880049820544,-0.384974527091963,-0.163961563408194,-0.109114302925132
"CGGA_D33",0.2782267193602,-0.542699507369183,-0.224548077439136,-0.409313114633289
"CGGA_D34",0.156288276569197,0.48039719741435,0.260254842886449,-0.128057561458584
"CGGA_D38",-0.537411664066219,-0.181928814944453,-0.31841441273122,-0.103693411991982
"CGGA_D39",-0.505671506411895,-0.150923656212459,-0.418662921486802,-0.50693119546511
"CGGA_D40",-0.614347724853905,-0.564844482944911,-0.368621071089339,-0.153817626555934
"CGGA_D45",-0.512685285482594,-0.500471040833581,-0.497907208703273,-0.358748104600754
"CGGA_D46",-0.500453137600455,-0.395426087321322,-0.473941371667617,-0.387212246996214
"CGGA_D47",-0.21658976132222,-0.0466073504928973,-0.261524042261437,-0.0626133350763829
"CGGA_D48",-0.383932818167515,-0.527825163130037,-0.392837526100983,-0.258070645568
"CGGA_D52",-0.470661376673369,-0.123766215533105,0.173969251489711,0.407303224504697
"CGGA_D56",-0.182230291364376,-0.130964919539987,-0.237785804369269,-0.393798176515942
"CGGA_D59",0.23069872374902,0.542044969798409,0.339365158594134,-0.158637356527852
"CGGA_277",-0.544547554561615,-0.560066095966185,-0.358128579440553,-0.548674456355202
"CGGA_518",-0.596031380047536,-0.351509644945778,-0.466444102356969,-0.367872945365724
"CGGA_J023",-0.153134058634281,-0.042876210791007,-0.244054353012141,-0.115480848605065
"CGGA_J024",0.5135563674926,0.552501225718536,0.571694979934445,0.584676145512976
"CGGA_J042",0.762375071482941,0.420072087532647,0.508993024052443,0.528199578056838
"CGGA_J100",0.173067446286804,0.543098761103613,0.232205408997371,0.107039714015295
"CGGA_1004",0.785172659797642,0.422630877614476,0.477201045127331,0.521195158126286
"CGGA_1008",0.541920014724765,-0.0264735281320126,-0.0763846315445548,-0.10910459524979
"CGGA_1053",0.632651075658639,-0.518011973583567,0.0929763784668551,-0.248278808346905
"CGGA_1059",0.636865490557873,-0.0777148719845388,-0.0398104007459489,0.169078615461572
"CGGA_1070",0.672486543832205,-0.424273341259794,0.312763674575814,0.217411652152735
"CGGA_1071",0.76842835969273,0.190188685232403,0.450952001516888,0.444952774409607
"CGGA_1073",0.68702268054621,-0.0620042374654031,0.381654429579824,0.0870839891184174
"CGGA_1074",0.7604784261982,-0.158997734423532,0.0825848026449638,0.414447835713484
"CGGA_1099",0.840915897912854,0.491339099686358,0.296531321352584,0.342754430416532
"CGGA_1114",0.816513761467693,0.300866263387472,0.245450364584208,0.199205783452719
"CGGA_1116",0.145036104966757,-0.0177727502199255,0.370435160609628,0.398236330451848
"CGGA_1118",0.227173618213176,-0.211471907190712,-0.105204934374023,-0.350406264046076
"CGGA_1119",0.0874179949488748,-0.332569221164912,-0.452737724440072,-0.517002902838082
"CGGA_1197",-0.107714336613268,-0.0433809831884431,-0.338631391491389,-0.175098633520162
"CGGA_1246",0.300770160242888,-0.329793205866351,-0.445057261237065,0.0751002283303715
"CGGA_1275",0.710415083649946,-0.0282791226046666,-0.0883247149271764,-0.349683397480793
"CGGA_1450",-0.630658800314781,-0.6672737270372,-0.626136886106553,-0.593063508316018
"CGGA_1460",0.209249069768954,-0.226852542680114,-0.312241395716724,-0.048502568376238
"CGGA_1475",0.423257408032264,0.157671985200516,0.345680632252789,-0.248873699780614
"CGGA_243",-0.501362849695406,-0.658086644200666,-0.484916127931844,-0.268706390980813
"CGGA_247",-0.306916843532388,-0.437256302857011,-0.457955472694732,-0.406586129882154
"CGGA_738",-0.0369857958050366,-0.365519067832544,0.170287434559545,0.326055452476929
"CGGA_759",0.355637666555523,0.283887112985234,0.324121677112367,0.639350604066675
"CGGA_D30",0.756643145138065,-0.371880671340325,0.382884348956295,0.199401744282485
"CGGA_1002",-0.212032356597994,0.42894487392399,0.295152023159009,-0.148408200271348
"CGGA_1003",-0.829372104508214,-0.542743782689823,-0.571069892126841,-0.414030693411357
"CGGA_1010",-0.709245966760908,-0.679021608642104,-0.646887028060216,-0.587878726696036
"CGGA_1012",0.252024933800032,-0.0330358538644218,0.137801688189937,-0.195474892611587
"CGGA_1014",-0.226138480005343,0.300155304962292,-0.0156444885229794,-0.0666148902532886
"CGGA_1017",-0.666037186875117,-0.140652555992395,-0.0989351234347742,0.349191987421919
"CGGA_1018",-0.696202999005163,-0.180358773054366,-0.336301139193244,-0.2098793398167
"CGGA_103",-0.648716479685042,-0.503274004965637,-0.292703510112125,0.322741830656141
"CGGA_1030",-0.728298842471809,-0.366400550856833,-0.32467146781037,-0.458927430730155
"CGGA_1032",-0.253084927166641,-0.0928053028817786,-0.187305836078124,0.0577304119578449
"CGGA_1033",-0.662662468862574,-0.465827362125032,-0.416627278848801,-0.683794070508754
"CGGA_1036",0.702369450262166,0.440302026692064,0.0552623075105009,-0.342395552396325
"CGGA_1037",-0.600351666257613,-0.611598624840034,-0.570877205282653,-0.685706570763516
"CGGA_1041",-0.610206107367331,0.12252693035841,0.270944243039549,0.46365426648118
"CGGA_1048",0.265362980788883,0.142216063056002,0.180872889069366,-0.0512979808726986
"CGGA_1051",-0.637780045516526,-0.44360362222381,-0.427303260445022,-0.426970478199609
"CGGA_1055",-0.481306544140942,0.0451042727317397,-0.00446811672979272,0.524444585858598
"CGGA_1057",0.672345724826587,0.26030317640312,0.247352681921294,0.192058173321419
"CGGA_1058",-0.0468561805151966,0.512055879189488,0.479980335605751,0.508719865293582
"CGGA_106",0.757140382078896,0.645585506227619,0.564134325305202,0.291312691920134
"CGGA_1063",-0.741327595231149,-0.47993756327687,-0.577865885372465,-0.484262299422623
"CGGA_1065",-0.689438969531513,-0.573399295660103,-0.484435654893809,-0.373300378782854
"CGGA_1066",-0.252163602477464,0.506227049372524,0.467534758655599,0.567861901503438
"CGGA_1069",0.761865873057421,0.656518014590791,0.652694830277432,0.66813516462314
"CGGA_107",0.247601688292729,0.0168425199543903,0.0401723168162326,0.37250814736756
"CGGA_1075",0.460347171025211,0.235492329157749,-0.0430739648905679,0.0789426779168717
